hofID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
schalra01h,1955,Veterans,,,,Y,Player,
greenha01h,1956,BBWAA,193,145,164,Y,Player,
cronijo01h,1956,BBWAA,193,145,152,Y,Player,
ruffire01h,1956,BBWAA,193,145,97,N,Player,
roushed01h,1956,BBWAA,193,145,91,N,Player,
gomezle01h,1956,BBWAA,193,145,89,N,Player,
wilsoha01h,1956,BBWAA,193,145,74,N,Player,
careyma01h,1956,BBWAA,193,145,65,N,Player,
lazzeto01h,1956,BBWAA,193,145,64,N,Player,
cuyleki01h,1956,BBWAA,193,145,55,N,Player,
gowdyha01h,1956,BBWAA,193,145,49,N,Player,
ricesa01h,1956,BBWAA,193,145,45,N,Player,
kleinch01h,1956,BBWAA,193,145,44,N,Player,
bottoji01h,1956,BBWAA,193,145,42,N,Player,
hoytwa01h,1956,BBWAA,193,145,37,N,Player,
faberre01h,1956,BBWAA,193,145,34,N,Player,
medwijo01h,1956,BBWAA,193,145,31,N,Player,
rixeyep01h,1956,BBWAA,193,145,27,N,Player,
gosligo01h,1956,BBWAA,193,145,26,N,Player,
wheatza01h,1956,BBWAA,193,145,26,N,Player,
grimebu01h,1956,BBWAA,193,145,25,N,Player,
youngro01h,1956,BBWAA,193,145,19,N,Player,
wanerll01h,1956,BBWAA,193,145,18,N,Player,
wilsoji01h,1956,BBWAA,193,145,17,N,Player,
hafeych01h,1956,BBWAA,193,145,16,N,Player,
ruelmu01h,1956,BBWAA,193,145,16,N,Player,
bancrda01h,1956,BBWAA,193,145,15,N,Player,
applilu01h,1956,BBWAA,193,145,14,N,Player,
combsea01h,1956,BBWAA,193,145,14,N,Player,
haineje01h,1956,BBWAA,193,145,14,N,Player,
jackstr01h,1956,BBWAA,193,145,14,N,Player,
manushe01h,1956,BBWAA,193,145,13,N,Player,
derripa01h,1956,BBWAA,193,145,12,N,Player,
hermaba01h,1956,BBWAA,193,145,11,N,Player,
willicy01h,1956,BBWAA,193,145,11,N,Player,
vaughar01h,1956,BBWAA,193,145,9,N,Player,
ehmkeho01h,1956,BBWAA,193,145,8,N,Player,
lombaer01h,1956,BBWAA,193,145,8,N,Player,
ferrewe01h,1956,BBWAA,193,145,7,N,Player,
martipe01h,1956,BBWAA,193,145,7,N,Player,
doerrbo01h,1956,BBWAA,193,145,5,N,Player,
odoulle01h,1956,BBWAA,193,145,5,N,Player,
waltebu01h,1956,BBWAA,193,145,5,N,Player,
cramedo01h,1956,BBWAA,193,145,4,N,Player,
gordojo01h,1956,BBWAA,193,145,4,N,Player,
averiea01h,1956,BBWAA,193,145,3,N,Player,
bridgto01h,1956,BBWAA,193,145,3,N,Player,
earnsge01h,1956,BBWAA,193,145,3,N,Player,
fitzsfr01h,1956,BBWAA,193,145,3,N,Player,
lindsfr01h,1956,BBWAA,193,145,3,N,Player,
mccorfr01h,1956,BBWAA,193,145,3,N,Player,
rolfere01h,1956,BBWAA,193,145,3,N,Player,
seweljo01h,1956,BBWAA,193,145,3,N,Player,
vandejo01h,1956,BBWAA,193,145,3,N,Player,
wrighgl01h,1956,BBWAA,193,145,3,N,Player,
bluegos01h,1956,BBWAA,193,145,2,N,Player,
boudrlo01h,1956,BBWAA,193,145,2,N,Player,
bushgu01h,1956,BBWAA,193,145,2,N,Player,
coopemo01h,1956,BBWAA,193,145,2,N,Player,
critzhu01h,1956,BBWAA,193,145,2,N,Player,
fonsele01h,1956,BBWAA,193,145,2,N,Player,
henrito01h,1956,BBWAA,193,145,2,N,Player,
hermabi01h,1956,BBWAA,193,145,2,N,Player,
judgejo01h,1956,BBWAA,193,145,2,N,Player,
kellech01h,1956,BBWAA,193,145,2,N,Player,
kellyge01h,1956,BBWAA,193,145,2,N,Player,
schumha02h,1956,BBWAA,193,145,2,N,Player,
stephri01h,1956,BBWAA,193,145,2,N,Player,
tobinji01h,1956,BBWAA,193,145,2,N,Player,
altroni01h,1956,BBWAA,193,145,1,N,Player,
bergewa01h,1956,BBWAA,193,145,1,N,Player,
bishoma01h,1956,BBWAA,193,145,1,N,Player,
camildo01h,1956,BBWAA,193,145,1,N,Player,
chandsp01h,1956,BBWAA,193,145,1,N,Player,
crosefr01h,1956,BBWAA,193,145,1,N,Player,
cuccito01h,1956,BBWAA,193,145,1,N,Player,
dinnebi01h,1956,BBWAA,193,145,1,N,Player,
duganjo01h,1956,BBWAA,193,145,1,N,Player,
durocle01h,1956,BBWAA,193,145,1,N,Manager,
dykesji01h,1956,BBWAA,193,145,1,N,Player,
ferreri01h,1956,BBWAA,193,145,1,N,Player,
haasmu01h,1956,BBWAA,193,145,1,N,Player,
hackst01h,1956,BBWAA,193,145,1,N,Player,
hallabi01h,1956,BBWAA,193,145,1,N,Player,
johnsbo01h,1956,BBWAA,193,145,1,N,Player,
jonessa01h,1956,BBWAA,193,145,1,N,Player,
kuheljo01h,1956,BBWAA,193,145,1,N,Player,
lopezal01h,1956,BBWAA,193,145,1,N,Manager,
luquedo01h,1956,BBWAA,193,145,1,N,Player,
marioma01h,1956,BBWAA,193,145,1,N,Player,
meusebo01h,1956,BBWAA,193,145,1,N,Player,
mostijo01h,1956,BBWAA,193,145,1,N,Player,
quinnja01h,1956,BBWAA,193,145,1,N,Player,
reynoal01h,1956,BBWAA,193,145,1,N,Player,
rizzuph01h,1956,BBWAA,193,145,1,N,Player,
schacal01h,1956,BBWAA,193,145,1,N,Player,
schanwa01h,1956,BBWAA,193,145,1,N,Player,
scottev01h,1956,BBWAA,193,145,1,N,Player,
sherdbi01h,1956,BBWAA,193,145,1,N,Player,
smithea02h,1956,BBWAA,193,145,1,N,Player,
suhrgu01h,1956,BBWAA,193,145,1,N,Player,
turneji01h,1956,BBWAA,193,145,1,N,Player,
uhlege01h,1956,BBWAA,193,145,1,N,Player,
wambsbi01h,1956,BBWAA,193,145,1,N,Player,
whitebu01h,1956,BBWAA,193,145,1,N,Player,
whiteea01h,1956,BBWAA,193,145,1,N,Player,
willike01h,1956,BBWAA,193,145,1,N,Player,
crawfsa01h,1957,Veterans,,,,Y,Player,
mccarjo99h,1957,Veterans,,,,Y,Manager,
careyma01h,1958,BBWAA,266,200,136,N,Player,
roushed01h,1958,BBWAA,266,200,112,N,Player,
ruffire01h,1958,BBWAA,266,200,99,N,Player,
wilsoha01h,1958,BBWAA,266,200,94,N,Player,
cuyleki01h,1958,BBWAA,266,200,90,N,Player,
ricesa01h,1958,BBWAA,266,200,90,N,Player,
lazzeto01h,1958,BBWAA,266,200,80,N,Player,
applilu01h,1958,BBWAA,266,200,77,N,Player,
gomezle01h,1958,BBWAA,266,200,76,N,Player,
grimebu01h,1958,BBWAA,266,200,71,N,Player,
faberre01h,1958,BBWAA,266,200,68,N,Player,
boudrlo01h,1958,BBWAA,266,200,64,N,Player,
bottoji01h,1958,BBWAA,266,200,57,N,Player,
medwijo01h,1958,BBWAA,266,200,50,N,Player,
martipe01h,1958,BBWAA,266,200,46,N,Player,
gowdyha01h,1958,BBWAA,266,200,45,N,Player,
harribu01h,1958,BBWAA,266,200,45,N,Manager,
bancrda01h,1958,BBWAA,266,200,43,N,Player,
wanerll01h,1958,BBWAA,266,200,39,N,Player,
hoytwa01h,1958,BBWAA,266,200,37,N,Player,
kleinch01h,1958,BBWAA,266,200,36,N,Player,
vandejo01h,1958,BBWAA,266,200,35,N,Player,
combsea01h,1958,BBWAA,266,200,34,N,Player,
covelst01h,1958,BBWAA,266,200,34,N,Player,
lopezal01h,1958,BBWAA,266,200,34,N,Manager,
waltebu01h,1958,BBWAA,266,200,33,N,Player,
rixeyep01h,1958,BBWAA,266,200,32,N,Player,
durocle01h,1958,BBWAA,266,200,28,N,Manager,
odoulle01h,1958,BBWAA,266,200,27,N,Player,
dykesji01h,1958,BBWAA,266,200,26,N,Player,
gosligo01h,1958,BBWAA,266,200,26,N,Player,
grimmch01h,1958,BBWAA,266,200,26,N,Player,
doerrbo01h,1958,BBWAA,266,200,25,N,Player,
haineje01h,1958,BBWAA,266,200,22,N,Player,
manushe01h,1958,BBWAA,266,200,22,N,Player,
altroni01h,1958,BBWAA,266,200,20,N,Player,
southbi01h,1958,BBWAA,266,200,18,N,Player,
fitzsfr01h,1958,BBWAA,266,200,16,N,Player,
derripa01h,1958,BBWAA,266,200,15,N,Player,
luquedo01h,1958,BBWAA,266,200,15,N,Player,
averiea01h,1958,BBWAA,266,200,14,N,Player,
hermaba01h,1958,BBWAA,266,200,13,N,Player,
nehfar01h,1958,BBWAA,266,200,13,N,Player,
rolfere01h,1958,BBWAA,266,200,13,N,Player,
hafeych01h,1958,BBWAA,266,200,12,N,Player,
moorete01h,1958,BBWAA,266,200,12,N,Player,
rowesc01h,1958,BBWAA,266,200,12,N,Player,
bridgto01h,1958,BBWAA,266,200,11,N,Player,
gordojo01h,1958,BBWAA,266,200,11,N,Player,
henrito01h,1958,BBWAA,266,200,11,N,Player,
jackstr01h,1958,BBWAA,266,200,11,N,Player,
oneilst01h,1958,BBWAA,266,200,10,N,Player,
ruelmu01h,1958,BBWAA,266,200,10,N,Player,
ferrewe01h,1958,BBWAA,266,200,9,N,Player,
judgejo01h,1958,BBWAA,266,200,9,N,Player,
kellech01h,1958,BBWAA,266,200,9,N,Player,
quinnja01h,1958,BBWAA,266,200,9,N,Player,
schanwa01h,1958,BBWAA,266,200,8,N,Player,
tebbebi01h,1958,BBWAA,266,200,8,N,Player,
wrighgl01h,1958,BBWAA,266,200,8,N,Player,
ehmkeho01h,1958,BBWAA,266,200,7,N,Player,
hermabi01h,1958,BBWAA,266,200,7,N,Player,
rommeed01h,1958,BBWAA,266,200,7,N,Player,
hackst01h,1958,BBWAA,266,200,6,N,Player,
hardeme01h,1958,BBWAA,266,200,6,N,Player,
higgipi01h,1958,BBWAA,266,200,6,N,Player,
maysca01h,1958,BBWAA,266,200,6,N,Player,
reisepe01h,1958,BBWAA,266,200,6,N,Player,
rootch01h,1958,BBWAA,266,200,6,N,Player,
vaughar01h,1958,BBWAA,266,200,6,N,Player,
willicy01h,1958,BBWAA,266,200,6,N,Player,
bushjo01h,1958,BBWAA,266,200,5,N,Player,
crosefr01h,1958,BBWAA,266,200,5,N,Player,
duganjo01h,1958,BBWAA,266,200,5,N,Player,
groveor01h,1958,BBWAA,266,200,5,N,Player,
jonesfi01h,1958,BBWAA,266,200,5,N,Player,
lindsfr01h,1958,BBWAA,266,200,5,N,Player,
marbefi01h,1958,BBWAA,266,200,5,N,Player,
meusebo01h,1958,BBWAA,266,200,5,N,Player,
bergmo01h,1958,BBWAA,266,200,4,N,Player,
bishoma01h,1958,BBWAA,266,200,4,N,Player,
camildo01h,1958,BBWAA,266,200,4,N,Player,
lavagco01h,1958,BBWAA,266,200,4,N,Player,
lombaer01h,1958,BBWAA,266,200,4,N,Player,
shockur01h,1958,BBWAA,266,200,4,N,Player,
uhlege01h,1958,BBWAA,266,200,4,N,Player,
berrych02h,1958,BBWAA,266,200,3,N,Player,
coopemo01h,1958,BBWAA,266,200,3,N,Player,
cuccito01h,1958,BBWAA,266,200,3,N,Player,
doakbi01h,1958,BBWAA,266,200,3,N,Player,
fonsele01h,1958,BBWAA,266,200,3,N,Player,
gonzami01h,1958,BBWAA,266,200,3,N,Player,
gustifr01h,1958,BBWAA,266,200,3,N,Player,
kammwi01h,1958,BBWAA,266,200,3,N,Player,
ofarrbo01h,1958,BBWAA,266,200,3,N,Player,
sewellu01h,1958,BBWAA,266,200,3,N,Player,
werbebi01h,1958,BBWAA,266,200,3,N,Player,
wilsoji01h,1958,BBWAA,266,200,3,N,Player,
bergewa01h,1958,BBWAA,266,200,2,N,Player,
bluegos01h,1958,BBWAA,266,200,2,N,Player,
cramedo01h,1958,BBWAA,266,200,2,N,Player,
holmeto01h,1958,BBWAA,266,200,2,N,Player,
kellyge01h,1958,BBWAA,266,200,2,N,Player,
kremera01h,1958,BBWAA,266,200,2,N,Player,
leachfr01h,1958,BBWAA,266,200,2,N,Player,
mccarjo99h,1958,BBWAA,266,200,2,N,Manager,
mcmanma01h,1958,BBWAA,266,200,2,N,Player,
meadole01h,1958,BBWAA,266,200,2,N,Player,
mungova01h,1958,BBWAA,266,200,2,N,Player,
perkicy01h,1958,BBWAA,266,200,2,N,Player,
sherdbi01h,1958,BBWAA,266,200,2,N,Player,
warnelo01h,1958,BBWAA,266,200,2,N,Player,
whiteea01h,1958,BBWAA,266,200,2,N,Player,
adamssp01h,1958,BBWAA,266,200,1,N,Player,
austiji01h,1958,BBWAA,266,200,1,N,Player,
bartedi01h,1958,BBWAA,266,200,1,N,Player,
bentola01h,1958,BBWAA,266,200,1,N,Player,
bladera01h,1958,BBWAA,266,200,1,N,Player,
casege01h,1958,BBWAA,266,200,1,N,Player,
chapmsa01h,1958,BBWAA,266,200,1,N,Player,
crowdal01h,1958,BBWAA,266,200,1,N,Player,
danniha01h,1958,BBWAA,266,200,1,N,Player,
daviscu01h,1958,BBWAA,266,200,1,N,Player,
ellioju01h,1958,BBWAA,266,200,1,N,Player,
ferreri01h,1958,BBWAA,266,200,1,N,Player,
grantge01h,1958,BBWAA,266,200,1,N,Player,
haasmu01h,1958,BBWAA,266,200,1,N,Player,
hallabi01h,1958,BBWAA,266,200,1,N,Player,
hargrbu01h,1958,BBWAA,266,200,1,N,Player,
jurgebi01h,1958,BBWAA,266,200,1,N,Player,
keltnke01h,1958,BBWAA,266,200,1,N,Player,
kressre01h,1958,BBWAA,266,200,1,N,Player,
lucasre01h,1958,BBWAA,266,200,1,N,Player,
mancugu01h,1958,BBWAA,266,200,1,N,Player,
millebi02h,1958,BBWAA,266,200,1,N,Player,
moseswa01h,1958,BBWAA,266,200,1,N,Player,
mostijo01h,1958,BBWAA,266,200,1,N,Player,
olearch01h,1958,BBWAA,266,200,1,N,Player,
pearsmo01h,1958,BBWAA,266,200,1,N,Player,
pippwa01h,1958,BBWAA,266,200,1,N,Player,
schumha02h,1958,BBWAA,266,200,1,N,Player,
scottja01h,1958,BBWAA,266,200,1,N,Player,
seweljo01h,1958,BBWAA,266,200,1,N,Player,
sewelri01h,1958,BBWAA,266,200,1,N,Player,
spahnwa01h,1958,BBWAA,266,200,1,N,Player,
stephri01h,1958,BBWAA,266,200,1,N,Player,
suhrgu01h,1958,BBWAA,266,200,1,N,Player,
sukefcl01h,1958,BBWAA,266,200,1,N,Player,
walberu01h,1958,BBWAA,266,200,1,N,Player,
walkeha01h,1958,BBWAA,266,200,1,N,Player,
willike01h,1958,BBWAA,266,200,1,N,Player,
wyattwh01h,1958,BBWAA,266,200,1,N,Player,
youngpe01h,1958,BBWAA,266,200,1,N,Player,
zachato01h,1958,BBWAA,266,200,1,N,Player,
wheatza01h,1959,Veterans,,,,Y,Player,
roushed01h,1960,BBWAA,269,202,146,N,Player,
ricesa01h,1960,BBWAA,269,202,143,N,Player,
rixeyep01h,1960,BBWAA,269,202,142,N,Player,
grimebu01h,1960,BBWAA,269,202,92,N,Player,
bottoji01h,1960,BBWAA,269,202,89,N,Player,
ruffire01h,1960,BBWAA,269,202,86,N,Player,
faberre01h,1960,BBWAA,269,202,83,N,Player,
applilu01h,1960,BBWAA,269,202,72,N,Player,
cuyleki01h,1960,BBWAA,269,202,72,N,Player,
wilsoha01h,1960,BBWAA,269,202,72,N,Player,
lazzeto01h,1960,BBWAA,269,202,59,N,Player,
gomezle01h,1960,BBWAA,269,202,51,N,Player,
mizejo01h,1960,BBWAA,269,202,45,N,Player,
odoulle01h,1960,BBWAA,269,202,45,N,Player,
combsea01h,1960,BBWAA,269,202,43,N,Player,
gowdyha01h,1960,BBWAA,269,202,38,N,Player,
medwijo01h,1960,BBWAA,269,202,38,N,Player,
kleinch01h,1960,BBWAA,269,202,37,N,Player,
marioma01h,1960,BBWAA,269,202,37,N,Player,
boudrlo01h,1960,BBWAA,269,202,35,N,Player,
harribu01h,1960,BBWAA,269,202,31,N,Manager,
vandejo01h,1960,BBWAA,269,202,31,N,Player,
bancrda01h,1960,BBWAA,269,202,30,N,Player,
gosligo01h,1960,BBWAA,269,202,30,N,Player,
hafeych01h,1960,BBWAA,269,202,29,N,Player,
hoytwa01h,1960,BBWAA,269,202,29,N,Player,
martipe01h,1960,BBWAA,269,202,29,N,Player,
dykesji01h,1960,BBWAA,269,202,27,N,Player,
lopezal01h,1960,BBWAA,269,202,26,N,Manager,
reynoal01h,1960,BBWAA,269,202,24,N,Player,
seweljo01h,1960,BBWAA,269,202,23,N,Player,
wanerll01h,1960,BBWAA,269,202,22,N,Player,
haineje01h,1960,BBWAA,269,202,20,N,Player,
manushe01h,1960,BBWAA,269,202,20,N,Player,
waltebu01h,1960,BBWAA,269,202,19,N,Player,
altroni01h,1960,BBWAA,269,202,18,N,Player,
wrighgl01h,1960,BBWAA,269,202,18,N,Player,
doerrbo01h,1960,BBWAA,269,202,15,N,Player,
judgejo01h,1960,BBWAA,269,202,15,N,Player,
fitzsfr01h,1960,BBWAA,269,202,13,N,Player,
grimmch01h,1960,BBWAA,269,202,13,N,Player,
ehmkeho01h,1960,BBWAA,269,202,12,N,Player,
hardeme01h,1960,BBWAA,269,202,12,N,Player,
rommeed01h,1960,BBWAA,269,202,12,N,Player,
averiea01h,1960,BBWAA,269,202,11,N,Player,
gordojo01h,1960,BBWAA,269,202,11,N,Player,
jackstr01h,1960,BBWAA,269,202,11,N,Player,
schanwa01h,1960,BBWAA,269,202,11,N,Player,
schumha02h,1960,BBWAA,269,202,11,N,Player,
willicy01h,1960,BBWAA,269,202,11,N,Player,
durocle01h,1960,BBWAA,269,202,10,N,Manager,
henrito01h,1960,BBWAA,269,202,10,N,Player,
meusebo01h,1960,BBWAA,269,202,10,N,Player,
rolfere01h,1960,BBWAA,269,202,10,N,Player,
vaughar01h,1960,BBWAA,269,202,10,N,Player,
ruelmu01h,1960,BBWAA,269,202,9,N,Player,
crosefr01h,1960,BBWAA,269,202,8,N,Player,
derripa01h,1960,BBWAA,269,202,8,N,Player,
duganjo01h,1960,BBWAA,269,202,8,N,Player,
ferrewe01h,1960,BBWAA,269,202,8,N,Player,
reisepe01h,1960,BBWAA,269,202,8,N,Player,
brechha01h,1960,BBWAA,269,202,7,N,Player,
groveor01h,1960,BBWAA,269,202,7,N,Player,
hermaba01h,1960,BBWAA,269,202,7,N,Player,
kellech01h,1960,BBWAA,269,202,7,N,Player,
moorete01h,1960,BBWAA,269,202,7,N,Player,
grovele01h,1960,BBWAA,269,202,6,N,Player,
hackst01h,1960,BBWAA,269,202,6,N,Player,
lindsfr01h,1960,BBWAA,269,202,6,N,Player,
lombaer01h,1960,BBWAA,269,202,6,N,Player,
millebi02h,1960,BBWAA,269,202,6,N,Player,
newsobo01h,1960,BBWAA,269,202,6,N,Player,
wilsoji01h,1960,BBWAA,269,202,6,N,Player,
bergmo01h,1960,BBWAA,269,202,5,N,Player,
bishoma01h,1960,BBWAA,269,202,5,N,Player,
kellyge01h,1960,BBWAA,269,202,5,N,Player,
bridgto01h,1960,BBWAA,269,202,4,N,Player,
dimagdo01h,1960,BBWAA,269,202,4,N,Player,
luquedo01h,1960,BBWAA,269,202,4,N,Player,
stephri01h,1960,BBWAA,269,202,4,N,Player,
uhlege01h,1960,BBWAA,269,202,4,N,Player,
warnelo01h,1960,BBWAA,269,202,4,N,Player,
whiteha01h,1960,BBWAA,269,202,4,N,Player,
bluegos01h,1960,BBWAA,269,202,3,N,Player,
camildo01h,1960,BBWAA,269,202,3,N,Player,
fonsele01h,1960,BBWAA,269,202,3,N,Player,
higgipi01h,1960,BBWAA,269,202,3,N,Player,
kinerra01h,1960,BBWAA,269,202,3,N,Player,
kressre01h,1960,BBWAA,269,202,3,N,Player,
ofarrbo01h,1960,BBWAA,269,202,3,N,Player,
rowesc01h,1960,BBWAA,269,202,3,N,Player,
sewellu01h,1960,BBWAA,269,202,3,N,Player,
stanked01h,1960,BBWAA,269,202,3,N,Player,
whiteea01h,1960,BBWAA,269,202,3,N,Player,
edwarha01h,1960,BBWAA,269,202,2,N,Player,
elliobo01h,1960,BBWAA,269,202,2,N,Player,
gonzami01h,1960,BBWAA,269,202,2,N,Player,
hallabi01h,1960,BBWAA,269,202,2,N,Player,
holmeto01h,1960,BBWAA,269,202,2,N,Player,
lavagco01h,1960,BBWAA,269,202,2,N,Player,
leonadu02h,1960,BBWAA,269,202,2,N,Player,
marbefi01h,1960,BBWAA,269,202,2,N,Player,
mcmanma01h,1960,BBWAA,269,202,2,N,Player,
mungova01h,1960,BBWAA,269,202,2,N,Player,
quinnja01h,1960,BBWAA,269,202,2,N,Player,
rootch01h,1960,BBWAA,269,202,2,N,Player,
sherdbi01h,1960,BBWAA,269,202,2,N,Player,
adamssp01h,1960,BBWAA,269,202,1,N,Player,
bartedi01h,1960,BBWAA,269,202,1,N,Player,
bladera01h,1960,BBWAA,269,202,1,N,Player,
casege01h,1960,BBWAA,269,202,1,N,Player,
coopemo01h,1960,BBWAA,269,202,1,N,Player,
cramedo01h,1960,BBWAA,269,202,1,N,Player,
crowdal01h,1960,BBWAA,269,202,1,N,Player,
danniha01h,1960,BBWAA,269,202,1,N,Player,
ferreri01h,1960,BBWAA,269,202,1,N,Player,
grohhe01h,1960,BBWAA,269,202,1,N,Player,
haasmu01h,1960,BBWAA,269,202,1,N,Player,
hargrbu01h,1960,BBWAA,269,202,1,N,Player,
jossad01h,1960,BBWAA,269,202,1,N,Player,
kammwi01h,1960,BBWAA,269,202,1,N,Player,
keltnke01h,1960,BBWAA,269,202,1,N,Player,
leachfr01h,1960,BBWAA,269,202,1,N,Player,
loberha01h,1960,BBWAA,269,202,1,N,Player,
moseswa01h,1960,BBWAA,269,202,1,N,Player,
nichobi01h,1960,BBWAA,269,202,1,N,Player,
olearch01h,1960,BBWAA,269,202,1,N,Player,
peskyjo01h,1960,BBWAA,269,202,1,N,Player,
roepr01h,1960,BBWAA,269,202,1,N,Player,
sistisi01h,1960,BBWAA,269,202,1,N,Player,
suhrgu01h,1960,BBWAA,269,202,1,N,Player,
tebbebi01h,1960,BBWAA,269,202,1,N,Player,
walberu01h,1960,BBWAA,269,202,1,N,Player,
zachato01h,1960,BBWAA,269,202,1,N,Player,
careyma01h,1961,Veterans,,,,Y,Player,
hamilbi01h,1961,Veterans,,,,Y,Player,
fellebo01h,1962,BBWAA,160,120,150,Y,Player,
robinja02h,1962,BBWAA,160,120,124,Y,Player,
ricesa01h,1962,BBWAA,160,120,81,N,Player,
ruffire01h,1962,BBWAA,160,120,72,N,Player,
rixeyep01h,1962,BBWAA,160,120,49,N,Player,
applilu01h,1962,BBWAA,160,120,48,N,Player,
rizzuph01h,1962,BBWAA,160,120,44,N,Player,
grimebu01h,1962,BBWAA,160,120,43,N,Player,
wilsoha01h,1962,BBWAA,160,120,39,N,Player,
medwijo01h,1962,BBWAA,160,120,34,N,Player,
cuyleki01h,1962,BBWAA,160,120,31,N,Player,
faberre01h,1962,BBWAA,160,120,30,N,Player,
bottoji01h,1962,BBWAA,160,120,20,N,Player,
gomezle01h,1962,BBWAA,160,120,20,N,Player,
hoytwa01h,1962,BBWAA,160,120,18,N,Player,
kleinch01h,1962,BBWAA,160,120,18,N,Player,
marioma01h,1962,BBWAA,160,120,16,N,Player,
manushe01h,1962,BBWAA,160,120,15,N,Player,
reynoal01h,1962,BBWAA,160,120,15,N,Player,
gosligo01h,1962,BBWAA,160,120,14,N,Player,
mizejo01h,1962,BBWAA,160,120,14,N,Player,
odoulle01h,1962,BBWAA,160,120,13,N,Player,
boudrlo01h,1962,BBWAA,160,120,12,N,Player,
lopezal01h,1962,BBWAA,160,120,11,N,Manager,
doerrbo01h,1962,BBWAA,160,120,10,N,Player,
lazzeto01h,1962,BBWAA,160,120,8,N,Player,
hafeych01h,1962,BBWAA,160,120,7,N,Player,
hardeme01h,1962,BBWAA,160,120,7,N,Player,
lindsfr01h,1962,BBWAA,160,120,7,N,Player,
combsea01h,1962,BBWAA,160,120,6,N,Player,
dykesji01h,1962,BBWAA,160,120,6,N,Player,
martipe01h,1962,BBWAA,160,120,6,N,Player,
vaughar01h,1962,BBWAA,160,120,6,N,Player,
whiteea01h,1962,BBWAA,160,120,6,N,Player,
kinerra01h,1962,BBWAA,160,120,5,N,Player,
lombaer01h,1962,BBWAA,160,120,5,N,Player,
vandejo01h,1962,BBWAA,160,120,5,N,Player,
waltebu01h,1962,BBWAA,160,120,5,N,Player,
wanerll01h,1962,BBWAA,160,120,5,N,Player,
gordojo01h,1962,BBWAA,160,120,4,N,Player,
hermabi01h,1962,BBWAA,160,120,4,N,Player,
newhoha01h,1962,BBWAA,160,120,4,N,Player,
wilsoji01h,1962,BBWAA,160,120,4,N,Player,
averiea01h,1962,BBWAA,160,120,3,N,Player,
haineje01h,1962,BBWAA,160,120,3,N,Player,
henrito01h,1962,BBWAA,160,120,3,N,Player,
newsobo01h,1962,BBWAA,160,120,3,N,Player,
cavarph01h,1962,BBWAA,160,120,2,N,Player,
chandsp01h,1962,BBWAA,160,120,2,N,Player,
dimagdo01h,1962,BBWAA,160,120,2,N,Player,
grimmch01h,1962,BBWAA,160,120,2,N,Player,
jonesfi01h,1962,BBWAA,160,120,2,N,Player,
marbefi01h,1962,BBWAA,160,120,2,N,Player,
warnelo01h,1962,BBWAA,160,120,2,N,Player,
bridgto01h,1962,BBWAA,160,120,1,N,Player,
casege01h,1962,BBWAA,160,120,1,N,Player,
coxbi02h,1962,BBWAA,160,120,1,N,Player,
cramedo01h,1962,BBWAA,160,120,1,N,Player,
durocle01h,1962,BBWAA,160,120,1,N,Manager,
elliobo01h,1962,BBWAA,160,120,1,N,Player,
ferrewe01h,1962,BBWAA,160,120,1,N,Player,
fitzsfr01h,1962,BBWAA,160,120,1,N,Player,
hutchfr01h,1962,BBWAA,160,120,1,N,Player,
jackstr01h,1962,BBWAA,160,120,1,N,Player,
kellech01h,1962,BBWAA,160,120,1,N,Player,
kellyge01h,1962,BBWAA,160,120,1,N,Player,
mccorfr01h,1962,BBWAA,160,120,1,N,Player,
moorete01h,1962,BBWAA,160,120,1,N,Player,
raschvi01h,1962,BBWAA,160,120,1,N,Player,
roepr01h,1962,BBWAA,160,120,1,N,Player,
rolfere01h,1962,BBWAA,160,120,1,N,Player,
sainjo01h,1962,BBWAA,160,120,1,N,Player,
schumha02h,1962,BBWAA,160,120,1,N,Player,
sewellu01h,1962,BBWAA,160,120,1,N,Player,
sewelri01h,1962,BBWAA,160,120,1,N,Player,
stephri01h,1962,BBWAA,160,120,1,N,Player,
walkedi02h,1962,BBWAA,160,120,1,N,Player,
wrighgl01h,1962,BBWAA,160,120,1,N,Player,
yorkru01h,1962,BBWAA,160,120,1,N,Player,
mckecbi01h,1962,Veterans,,,,Y,Manager,
roushed01h,1962,Veterans,,,,Y,Player,
clarkjo01h,1963,Veterans,,,,Y,Player,
flickel01h,1963,Veterans,,,,Y,Player,
ricesa01h,1963,Veterans,,,,Y,Player,
rixeyep01h,1963,Veterans,,,,Y,Player,
applilu01h,1964,Run Off,201,,189,Y,Player,1st
ruffire01h,1964,Run Off,201,,184,N,Player,1st
applilu01h,1964,BBWAA,201,151,142,N,Player,
ruffire01h,1964,BBWAA,201,151,141,N,Player,
camparo01h,1964,Run Off,201,,138,N,Player,1st
medwijo01h,1964,Run Off,201,,130,N,Player,1st
camparo01h,1964,BBWAA,201,151,115,N,Player,
medwijo01h,1964,BBWAA,201,151,108,N,Player,
reesepe01h,1964,BBWAA,201,151,73,N,Player,
boudrlo01h,1964,BBWAA,201,151,68,N,Player,
lopezal01h,1964,BBWAA,201,151,57,N,Player,
kleinch01h,1964,BBWAA,201,151,56,N,Player,
mizejo01h,1964,BBWAA,201,151,54,N,Player,
hardeme01h,1964,BBWAA,201,151,51,N,Player,
vandejo01h,1964,BBWAA,201,151,51,N,Player,
